"ASSET TYPE","ASSET CODE","ENERGY TYPE",YEAR,month,consumption,cost,co2
"Vehicle workshop",4738,"Natural Gas",2002,12,29918.98303004,1606.6493900799999,6125.64250472
Warehouse,4739,ELECTRICITY,2025,1,2224,724.08,484.344944
Warehouse,4739,"Natural Gas",2025,1,16552.47844426624,1146.978974979952,3388.9709891575144
Warehouse,4739,ELECTRICITY,2025,2,1960,0,426.85076000000004
Warehouse,4739,"Natural Gas",2025,2,13564.955492610834,959.9267697044336,2777.302552512635
Warehouse,4739,ELECTRICITY,2025,3,1780,0,387.65018
Warehouse,4739,"Natural Gas",2025,3,10391.13130252101,813.8798432773109,2127.490614009454
Warehouse,4739,ELECTRICITY,2025,4,2248,0,489.571688
Warehouse,4739,"Natural Gas",2025,4,5299.749411764706,510.03803529411766,1085.075994314118
Warehouse,4739,ELECTRICITY,2024,1,2024,567.696,513.005064
Warehouse,4739,"Natural Gas",2024,1,75900.15202000001,0,15539.873024726821
Warehouse,4739,ELECTRICITY,2024,2,1848,485.858,468.39592799999997
Warehouse,4739,"Natural Gas",2024,2,12061.248787878787,1165.4946136969697,2469.432138079091
Warehouse,4739,ELECTRICITY,2024,3,1648,438.87399999999997,417.703728
Warehouse,4739,"Natural Gas",2024,3,11983.624069264068,1175.1619845887446,2453.539175565195
Warehouse,4739,ELECTRICITY,2024,4,1524,416.97799999999995,386.274564
Warehouse,4739,"Natural Gas",2024,4,8148.18580952381,864.8783123809524,1668.2677108277144
Warehouse,4739,ELECTRICITY,2024,5,1504,422.94199999999995,381.20534399999997
Warehouse,4739,"Natural Gas",2024,5,3340.3538333333336,494.60382083333343,683.9073841905
Warehouse,4739,ELECTRICITY,2024,6,1364,388.506,345.720804
Warehouse,4739,"Natural Gas",2024,6,826.1847727272726,285.2887943181819,169.15389655295454
Warehouse,4739,ELECTRICITY,2024,7,1448,407.95,367.011528
Warehouse,4739,"Natural Gas",2024,7,867.3360606060608,295.81504484848483,177.57925238454547
Warehouse,4739,ELECTRICITY,2024,8,1396,400.292,353.831556
Warehouse,4739,"Natural Gas",2024,8,1082.1744086021506,312.5206830107527,221.56547059161295
Warehouse,4739,ELECTRICITY,2024,9,1444,408.636,365.997684
Warehouse,4739,"Natural Gas",2024,9,1201.3857874762807,303.7415373814042,245.9729275136812
Warehouse,4739,ELECTRICITY,2024,10,3680,1169.3600000000001,932.7364799999999
Warehouse,4739,"Natural Gas",2024,10,5195.188137254901,545.2434446078432,1063.6680144097058
Warehouse,4739,ELECTRICITY,2024,11,2068,0,524.157348
Warehouse,4739,"Natural Gas",2024,11,9594.765119047619,761.7741476190478,1964.4418052389283
Warehouse,4739,ELECTRICITY,2024,12,2136,684.3960000000001,541.392696
Warehouse,4739,"Natural Gas",2024,12,14641.558563122924,1042.7619374584717,2997.7273417723504
Warehouse,4739,ELECTRICITY,2023,1,1748,0,493.54080799999997
Warehouse,4739,"Natural Gas",2023,1,71794.81628,0,14699.34247998348
Warehouse,4739,ELECTRICITY,2023,2,1576,0,444.97729599999997
Warehouse,4739,"Natural Gas",2023,2,11338.384358869998,540.52580683,2321.4321518700003
Warehouse,4739,ELECTRICITY,2023,3,1640,0,463.04744
Warehouse,4739,"Natural Gas",2023,3,12928.187619029999,648.15566886,2646.93006147
Warehouse,4739,ELECTRICITY,2023,4,1432,0,404.31947199999996
Warehouse,4739,"Natural Gas",2023,4,6324.575391850001,684.33544361,1294.89989021
Warehouse,4739,ELECTRICITY,2023,5,1444,0,407.70762399999995
Warehouse,4739,"Natural Gas",2023,5,3945.4503225,539.54294179,807.7954444700001
Warehouse,4739,ELECTRICITY,2023,6,1308,0,369.308568
Warehouse,4739,"Natural Gas",2023,6,1854.5113334100001,368.61997326000005,379.6945050499999
Warehouse,4739,ELECTRICITY,2023,7,1320,0,372.69671999999997
Warehouse,4739,"Natural Gas",2023,7,903.81278435,299.19613252,185.04753315999997
Warehouse,4739,ELECTRICITY,2023,8,3004,0,848.167384
Warehouse,4739,"Natural Gas",2023,8,928.1678179,301.89064568,190.03400725
Warehouse,4739,ELECTRICITY,2023,9,1508,0,425.777768
Warehouse,4739,"Natural Gas",2023,9,357.9357575757576,42.47398181818182,73.28412494181818
Warehouse,4739,ELECTRICITY,2023,10,1672,0,472.08251199999995
Warehouse,4739,"Natural Gas",2023,10,5936.624894598155,696.2499203557312,1215.4705175449208
Warehouse,4739,ELECTRICITY,2023,11,1920,0,542.1043199999999
Warehouse,4739,"Natural Gas",2023,11,11658.61956521739,1137.0960652173912,2386.997428402174
Warehouse,4739,ELECTRICITY,2023,12,1844,0,520.646024
Warehouse,4739,"Natural Gas",2023,12,13482.232335800183,1295.841996438483,2760.3657306640657
Warehouse,4739,ELECTRICITY,2022,1,2084,0,613.1461439999999
Warehouse,4739,"Natural Gas",2022,1,73559.96714000001,0,15060.741232210743
Warehouse,4739,ELECTRICITY,2022,2,1948,0,573.1327679999999
Warehouse,4739,"Natural Gas",2022,2,7004.013747450001,397.3822973299999,1434.00877874
Warehouse,4739,ELECTRICITY,2022,3,2076,0,610.792416
Warehouse,4739,"Natural Gas",2022,3,12367.10054886,572.37972695,2532.0525336200003
Warehouse,4739,ELECTRICITY,2022,4,1788,0,526.0582079999999
Warehouse,4739,"Natural Gas",2022,4,8878.38961903,449.06963418,1817.77036893
Warehouse,4739,ELECTRICITY,2022,5,1716,0,504.87465599999996
Warehouse,4739,"Natural Gas",2022,5,7937.035391850001,438.53835674000004,1625.0365630700003
Warehouse,4739,ELECTRICITY,2022,6,1596,0,469.56873599999994
Warehouse,4739,"Natural Gas",2022,6,725.6921869500001,220.48709849,148.57894418
Warehouse,4739,ELECTRICITY,2022,7,-2520,0,-741.42432
Warehouse,4739,"Natural Gas",2022,7,8.55389828,202.30552715000002,1.75133358
Warehouse,4739,ELECTRICITY,2022,8,1324,0,389.54198399999996
Warehouse,4739,"Natural Gas",2022,8,628.73899904,229.33405083000002,128.72865138
Warehouse,4739,ELECTRICITY,2022,9,1404,0,413.07926399999997
Warehouse,4739,"Natural Gas",2022,9,3107.8238097,298.29223806000005,636.29895448
Warehouse,4739,ELECTRICITY,2022,10,1424.44,0,466.62600000000003
Warehouse,4739,"Natural Gas",2022,10,4463.7592858200005,353.18838918,913.9145398899999
Warehouse,4739,ELECTRICITY,2022,11,1651.402,0,540.9760000000001
Warehouse,4739,"Natural Gas",2022,11,11533.31992077,560.68330286,2361.34345395
Warehouse,4739,ELECTRICITY,2022,12,1584.156,0,518.948
Warehouse,4739,"Natural Gas",2022,12,13904.036873320001,638.93971071,2846.72641364
Warehouse,4739,ELECTRICITY,2021,1,1992,0,602.80908
Warehouse,4739,"Natural Gas",2021,1,99716.83963999999,0,20416.12546473324
Warehouse,4739,ELECTRICITY,2021,2,1860,0,562.8639000000001
Warehouse,4739,"Natural Gas",2021,2,14247.077746100002,586.9253519499999,2916.96094473
Warehouse,4739,ELECTRICITY,2021,3,1980,0,599.1777000000001
Warehouse,4739,"Natural Gas",2021,3,16257.24132701,662.49934009,3328.52384652
Warehouse,4739,ELECTRICITY,2021,4,1736,0,525.33964
Warehouse,4739,"Natural Gas",2021,4,11759.1698851,531.76193725,2407.5842013599995
Warehouse,4739,ELECTRICITY,2021,5,1624,0,491.44676000000004
Warehouse,4739,"Natural Gas",2021,5,7094.62666679,416.83620321,1452.5609583599999
Warehouse,4739,ELECTRICITY,2021,6,1524,0,461.18526
Warehouse,4739,"Natural Gas",2021,6,2613.6684375,280.94814543999996,535.12508962
Warehouse,4739,ELECTRICITY,2021,7,1540,0,466.0271
Warehouse,4739,"Natural Gas",2021,7,1081.4510863799999,243.83243904,221.41737690999997
Warehouse,4739,ELECTRICITY,2021,8,1520,0,459.9748
Warehouse,4739,"Natural Gas",2021,8,1123.33174602,242.36838270999996,229.99206512
Warehouse,4739,ELECTRICITY,2021,9,1632,0,493.86768000000006
Warehouse,4739,"Natural Gas",2021,9,1667.09059472,258.39982448,341.32179543
Warehouse,4739,ELECTRICITY,2021,10,2812,0,850.95338
Warehouse,4739,"Natural Gas",2021,10,9551.59389828,490.85573403,1955.6028862199998
Warehouse,4739,ELECTRICITY,2021,11,2100,0,635.4915000000001
Warehouse,4739,"Natural Gas",2021,11,10373.46423747,514.6148293,2123.8734412999997
Warehouse,4739,ELECTRICITY,2021,12,2076,0,628.22874
Warehouse,4739,"Natural Gas",2021,12,15161.47724129,659.92884242,3104.17601189
Warehouse,4739,ELECTRICITY,2020,1,2376,0,698.838624
Warehouse,4739,"Natural Gas",2020,1,88414.73454,0,18102.12116445414
Warehouse,4739,ELECTRICITY,2020,2,2204,0,648.249296
Warehouse,4739,"Natural Gas",2020,2,14707.11724129,789.7721964999998,3011.14989113
Warehouse,4739,ELECTRICITY,2020,3,2124,0,624.719376
Warehouse,4739,"Natural Gas",2020,3,15769.344044160003,846.8137759699999,3228.6312690900004
Warehouse,4739,ELECTRICITY,2020,4,1904,0,560.012096
Warehouse,4739,"Natural Gas",2020,4,14761.247924939998,792.67901418,3022.2326613399996
Warehouse,4739,ELECTRICITY,2020,5,1764,0,518.834736
Warehouse,4739,"Natural Gas",2020,5,11225.50789462,602.80977459,2298.32171174
Warehouse,4739,ELECTRICITY,2020,6,1644,0,483.539856
Warehouse,4739,"Natural Gas",2020,6,4542.40841204,243.92733183,930.0172407
Warehouse,4739,ELECTRICITY,2020,7,1696,0,498.834304
Warehouse,4739,"Natural Gas",2020,7,3795.9201075799997,203.84090985999998,777.1804785999999
Warehouse,4739,ELECTRICITY,2020,8,-680,0,-200.00432
Warehouse,4739,"Natural Gas",2020,8,-3919.4093391799997,-210.47228185,-802.4637873899999
Warehouse,4739,ELECTRICITY,2020,9,1652,0,485.892848
Warehouse,4739,"Natural Gas",2020,9,2471.29314457,132.70844205,505.97502959999997
Warehouse,4739,ELECTRICITY,2020,10,1760,0,517.65824
Warehouse,4739,"Natural Gas",2020,10,15980.988155969999,858.1790648599999,3271.9634960799995
Warehouse,4739,ELECTRICITY,2020,11,1940,0,570.60056
Warehouse,4739,"Natural Gas",2020,11,11472.27056198,616.0609298,2348.84414725
Warehouse,4739,ELECTRICITY,2020,12,1860,0,547.07064
Warehouse,4739,"Natural Gas",2020,12,15111.20328039,811.47161684,3093.88287089
Warehouse,4739,ELECTRICITY,2019,1,2706,0,898.936
Warehouse,4739,"Natural Gas",2019,1,96497.91733999999,0,19757.08009410894
Warehouse,4739,ELECTRICITY,2019,2,2391.2,0,794.36
Warehouse,4739,"Natural Gas",2019,2,13264.10533321,712.28245714,2715.7061902
Warehouse,4739,ELECTRICITY,2019,3,2080.8,0,691.2439999999999
Warehouse,4739,"Natural Gas",2019,3,14146.882991149998,759.68761712,2896.4469703500004
Warehouse,4739,ELECTRICITY,2019,4,1901.4,0,631.646
Warehouse,4739,"Natural Gas",2019,4,23328.51844635,1252.7414416,4776.304195090001
Warehouse,4739,ELECTRICITY,2019,5,1867,0,620.22
Warehouse,4739,"Natural Gas",2019,5,12289.802623049998,659.96240142,2516.22647885
Warehouse,4739,ELECTRICITY,2019,6,1647,0,547.136
Warehouse,4739,"Natural Gas",2019,6,5994.67272734,321.91392569,1227.35528872
Warehouse,4739,ELECTRICITY,2019,7,1556.2,0,516.9720000000001
Warehouse,4739,"Natural Gas",2019,7,3490.8985540900003,187.46125258,714.73006079
Warehouse,4739,ELECTRICITY,2019,8,528,0,175.238976
Warehouse,4739,"Natural Gas",2019,8,2410.95103227,129.46807048,493.62052535999993
Warehouse,4739,ELECTRICITY,2019,9,1816,0,602.715872
Warehouse,4739,"Natural Gas",2019,9,5605.163476119999,300.99727882999997,1147.6067752099998
Warehouse,4739,ELECTRICITY,2019,10,1988,0,659.8012960000001
Warehouse,4739,"Natural Gas",2019,10,17794.53822757,955.56670381,3643.27155116
Warehouse,4739,ELECTRICITY,2019,11,2168,0,719.541856
Warehouse,4739,"Natural Gas",2019,11,15027.89020945,806.9977048599999,3076.82526927
Warehouse,4739,ELECTRICITY,2019,12,2144,0,711.576448
Warehouse,4739,"Natural Gas",2019,12,16992.73934276,912.51010351,3479.1104458500004
Warehouse,4739,ELECTRICITY,2018,1,2211.4,0,834.33
Warehouse,4739,"Natural Gas",2018,1,88632.33301999999,0,18146.67249484782
Warehouse,4739,ELECTRICITY,2018,2,2018.6,0,761.59
Warehouse,4739,"Natural Gas",2018,2,15237.59145977,818.2586622599999,3119.75971296
Warehouse,4739,ELECTRICITY,2018,3,1986,0,749.29
Warehouse,4739,"Natural Gas",2018,3,28872.41359805,1550.4486116100002,5911.36683255
Warehouse,4739,ELECTRICITY,2018,4,1755.4,0,662.288
Warehouse,4739,"Natural Gas",2018,4,17133.72566679,920.0810690399999,3507.97612683
Warehouse,4739,ELECTRICITY,2018,5,1803.6,0,680.4739999999999
Warehouse,4739,"Natural Gas",2018,5,8810.443580489999,473.12082076999997,1803.8590290100003
Warehouse,4739,ELECTRICITY,2018,6,1615.8,0,609.618
Warehouse,4739,"Natural Gas",2018,6,15906.31491951,854.16911179,3256.67482302
Warehouse,4739,ELECTRICITY,2018,7,1643.8,0,620.182
Warehouse,4739,"Natural Gas",2018,7,5181.54166679,278.24878787,1060.87402256
Warehouse,4739,ELECTRICITY,2018,8,1645.8,0,620.938
Warehouse,4739,"Natural Gas",2018,8,4954.34359192,266.04825099,1014.35726144
Warehouse,4739,ELECTRICITY,2018,9,1695.4,0,639.65
Warehouse,4739,"Natural Gas",2018,9,5453.01200323,292.82674495,1116.45513063
Warehouse,4739,ELECTRICITY,2018,10,1895,0,714.956
Warehouse,4739,"Natural Gas",2018,10,8452.9836253,453.92522114,1730.6723204600003
Warehouse,4739,ELECTRICITY,2018,11,2053.4,0,774.72
Warehouse,4739,"Natural Gas",2018,11,12592.09661276,676.19558865,2578.1184527
Warehouse,4739,ELECTRICITY,2018,12,2151.6,0,811.768
Warehouse,4739,"Natural Gas",2018,12,13357.497444280001,717.29761326,2734.8273843100005
Warehouse,4739,ELECTRICITY,2017,1,2374.1279999999997,0,1043.7440000000001
Warehouse,4739,"Natural Gas",2017,1,78380.17396,0,16047.635196744359
Warehouse,4739,ELECTRICITY,2017,2,2175.21,0,956.2940000000001
Warehouse,4739,"Natural Gas",2017,2,10777.85333321,578.7707243699999,2206.66846932
Warehouse,4739,ELECTRICITY,2017,3,2358.448,0,1036.852
Warehouse,4739,"Natural Gas",2017,3,7612.75,408.80467537,1558.6420477500003
Warehouse,4739,ELECTRICITY,2017,4,1856.4679999999998,0,816.1640000000001
Warehouse,4739,"Natural Gas",2017,4,12916.531818349999,693.61775941,2644.5436410199995
Warehouse,4739,ELECTRICITY,2017,5,1184.9180000000001,0,520.93
Warehouse,4739,"Natural Gas",2017,5,16505.509064089998,886.3458376699999,3379.35443135
Warehouse,4739,ELECTRICITY,2017,6,1114.2040000000002,0,489.84
Warehouse,4739,"Natural Gas",2017,6,3003.1260141500006,161.267867,614.86302335
Warehouse,4739,ELECTRICITY,2017,7,1292.654,0,568.294
Warehouse,4739,"Natural Gas",2017,7,2679.1278255499997,143.86916423,548.5273102799999
Warehouse,4739,ELECTRICITY,2017,8,1283.758,0,564.382
Warehouse,4739,"Natural Gas",2017,8,3273.94206331,175.81068888,670.31017181
Warehouse,4739,ELECTRICITY,2017,9,1356.2120000000002,0,596.236
Warehouse,4739,"Natural Gas",2017,9,7035.32888097,377.79716133,1440.42027046
Warehouse,4739,ELECTRICITY,2017,10,1486.3719999999998,0,653.4580000000001
Warehouse,4739,"Natural Gas",2017,10,11877.752333209999,637.8353010400001,2431.86289059
Warehouse,4739,ELECTRICITY,2017,11,1620.7219999999998,0,712.5219999999999
Warehouse,4739,"Natural Gas",2017,11,14504.85458049,778.91069184,2969.7384318199997
Warehouse,4739,ELECTRICITY,2017,12,1560.906,0,686.2260000000001
Warehouse,4739,"Natural Gas",2017,12,14477.402125240002,777.43649492,2964.1177884599997
Warehouse,4739,ELECTRICITY,2016,1,2543.028,0,1232.058
Warehouse,4739,"Natural Gas",2016,1,66478.33808,0,13610.84141683728
Warehouse,4739,ELECTRICITY,2016,2,2227.522,0,1079.2020000000002
Warehouse,4739,"Natural Gas",2016,2,9727.48022589,522.36568846,1991.61402903
Warehouse,4739,ELECTRICITY,2016,3,2120.71,0,1027.4520000000002
Warehouse,4739,"Natural Gas",2016,3,24626.78373964,1322.4582879299999,5042.11232977
Warehouse,4739,ELECTRICITY,2016,4,1908.0020000000002,0,924.3979999999999
Warehouse,4739,"Natural Gas",2016,4,13324.719563859999,715.53744112,2728.1164083
Warehouse,4739,ELECTRICITY,2016,5,1719.664,0,833.1520000000002
Warehouse,4739,"Natural Gas",2016,5,4796.821470610001,257.58931321,982.1060245900001
Warehouse,4739,ELECTRICITY,2016,6,1561.63,0,756.5859999999999
Warehouse,4739,"Natural Gas",2016,6,1559.40677411,83.74014381,319.2745022
Warehouse,4739,ELECTRICITY,2016,7,1606.098,0,778.13
Warehouse,4739,"Natural Gas",2016,7,9873.0963688,530.18527549,2021.42762374
Warehouse,4739,ELECTRICITY,2016,8,1582.616,0,766.7539999999999
Warehouse,4739,"Natural Gas",2016,8,3852.0775021199997,206.85656193,788.6781997400001
Warehouse,4739,ELECTRICITY,2016,9,1674.7259999999997,0,811.38
Warehouse,4739,"Natural Gas",2016,9,2465.7068549699998,132.40845826,504.83128708
Warehouse,4739,ELECTRICITY,2016,10,1764.786,0,855.0120000000002
Warehouse,4739,"Natural Gas",2016,10,11309.35495178,607.31236157,2315.48864207
Warehouse,4739,ELECTRICITY,2016,11,1928.8139999999999,0,934.482
Warehouse,4739,"Natural Gas",2016,11,16484.20569656,885.2018465099999,3374.9927584999996
Warehouse,4739,ELECTRICITY,2016,12,1962.4,0,950.7540000000001
Warehouse,4739,"Natural Gas",2016,12,12376.411851940002,664.6133169600001,2533.95893901
Warehouse,4739,ELECTRICITY,2015,1,2484.358,-664.9765634,1220.088
Warehouse,4739,"Natural Gas",2015,1,44262.601239999996,0,9062.36924047884
Warehouse,4739,ELECTRICITY,2015,2,2176.714,4811.9756566,1069.0020000000002
Warehouse,4739,"Natural Gas",2015,2,10434.73645207,560.3453478199999,2136.4183760299998
Warehouse,4739,ELECTRICITY,2015,3,2143.76,958.3899197999999,1052.818
Warehouse,4739,"Natural Gas",2015,3,15773.052513459997,847.0129207000001,3229.3905446100002
Warehouse,4739,ELECTRICITY,2015,4,1831.934,2102.7360924000004,899.678
Warehouse,4739,"Natural Gas",2015,4,6707.897096810001,360.21407423999995,1373.3815596099998
Warehouse,4739,ELECTRICITY,2015,5,1420.406,563.59049,697.572
Warehouse,4739,"Natural Gas",2015,5,5777.102213419999,310.23038907,1182.8096841
Warehouse,4739,ELECTRICITY,2015,6,1323.934,1481.9282938000001,650.194
Warehouse,4739,"Natural Gas",2015,6,-4358.31931023,-234.04174731,-892.3266538299999
Warehouse,4739,ELECTRICITY,2015,7,1359.892,351.8864482,667.8539999999999
Warehouse,4739,"Natural Gas",2015,7,8.806000000000001,0.4728822,1.8029493200000002
Warehouse,4739,ELECTRICITY,2015,8,1319.64,975.5551122000002,648.086
Warehouse,4739,"Natural Gas",2015,8,54.093999999999994,2.9048478,11.075259579999999
Warehouse,4739,ELECTRICITY,2015,9,1499.366,1583.9653506,736.35
Warehouse,4739,"Natural Gas",2015,9,575.25302411,30.89108725,117.77787941000001
Warehouse,4739,ELECTRICITY,2015,10,1643.3880000000001,1002.2569998,807.082
Warehouse,4739,"Natural Gas",2015,10,6018.59097589,323.19833554999997,1232.25233492
Warehouse,4739,ELECTRICITY,2015,11,1796.5959999999998,686.6077035999999,882.322
Warehouse,4739,"Natural Gas",2015,11,7123.52176906,382.53311951999996,1458.4769705
Warehouse,4739,ELECTRICITY,2015,12,1324.016,1204.4243468,650.234
Warehouse,4739,"Natural Gas",2015,12,8288.228441329999,445.07786772,1696.9401793299999
Warehouse,4739,ELECTRICITY,2014,1,1941.52,1350.3284837999997,987.7
Warehouse,4739,"Natural Gas",2014,1,41716.832519999996,0,8541.14600697732
Warehouse,4739,ELECTRICITY,2014,2,2517.768,1224.4504048000001,1280.852
Warehouse,4739,"Natural Gas",2014,2,7051.47233321,378.66406467,1443.72549711
Warehouse,4739,ELECTRICITY,2014,3,4975.504,1158.6505,2531.1639999999998
Warehouse,4739,"Natural Gas",2014,3,7801.15624257,418.92209042,1597.2165302099997
Warehouse,4739,ELECTRICITY,2014,4,3956.6,6376.8690478,2012.8220000000001
Warehouse,4739,"Natural Gas",2014,4,9812.28914467,526.9199274399999,2008.97789186
Warehouse,4739,ELECTRICITY,2014,5,2529.886,1015.6072284,1287.016
Warehouse,4739,"Natural Gas",2014,5,11159.08661276,599.24295165,2284.72255229
Warehouse,4739,ELECTRICITY,2014,6,2147.022,1805.2060876,1092.2440000000001
Warehouse,4739,"Natural Gas",2014,6,3743.97185709,201.05128893999998,766.5445418500001
Warehouse,4739,ELECTRICITY,2014,7,1219.6580000000001,1676.4671432,620.47
Warehouse,4739,"Natural Gas",2014,7,-12036.966857090001,-646.38512081,-2464.46063133
Warehouse,4739,ELECTRICITY,2014,8,1148.6979999999999,1747.9887790000002,584.3720000000001
Warehouse,4739,"Natural Gas",2014,8,20.339428729999998,1.09222742,4.16431485
Warehouse,4739,ELECTRICITY,2014,9,1159.344,472.16152220000004,589.788
Warehouse,4739,"Natural Gas",2014,9,526.88500166,28.293724620000003,107.87496223999999
Warehouse,4739,ELECTRICITY,2014,10,1569.0020000000002,612.1064766000001,798.19
Warehouse,4739,"Natural Gas",2014,10,5920.327828140001,317.92160459999997,1212.1338398500002
Warehouse,4739,ELECTRICITY,2014,11,2389.0119999999997,417.68635299999994,1215.35
Warehouse,4739,"Natural Gas",2014,11,7773.660683059999,417.44557915000007,1591.58706198
Warehouse,4739,ELECTRICITY,2014,12,2469.986,1338.8850221999999,1256.544
Warehouse,4739,"Natural Gas",2014,12,8240.941897429999,442.53858028999997,1687.2586849599998
Warehouse,4739,ELECTRICITY,2013,1,2105.026,113.7665476,1095.0020000000002
Warehouse,4739,"Natural Gas",2013,1,69246.71138000001,0,14177.64093465258
Warehouse,4739,ELECTRICITY,2013,2,1936.098,2666.3265826,1007.13
Warehouse,4739,"Natural Gas",2013,2,13248.24551742,711.43078485,2712.45903542
Warehouse,4739,ELECTRICITY,2013,3,2223.74,1356.0502148,1156.7559999999999
Warehouse,4739,"Natural Gas",2013,3,19073.47448258,1024.24558063,3905.1222391
Warehouse,4739,ELECTRICITY,2013,4,1992.132,2397.405232,1036.276
Warehouse,4739,"Natural Gas",2013,4,0,0,0
Warehouse,4739,ELECTRICITY,2013,5,1660.4119999999998,924.0595346,863.722
Warehouse,4739,"Natural Gas",2013,5,0,0,0
Warehouse,4739,ELECTRICITY,2013,6,1494.07,1230.1721358000002,777.194
Warehouse,4739,"Natural Gas",2013,6,0,0,0
Warehouse,4739,ELECTRICITY,2013,7,1577.7459999999999,755.268474,820.72
Warehouse,4739,"Natural Gas",2013,7,0,0,0
Warehouse,4739,ELECTRICITY,2013,8,1508.2379999999998,1170.0939616,784.5640000000001
Warehouse,4739,"Natural Gas",2013,8,0,0,0
Warehouse,4739,ELECTRICITY,2013,9,1470.5379999999998,1104.2940568,764.9520000000001
Warehouse,4739,"Natural Gas",2013,9,0,0,0
Warehouse,4739,ELECTRICITY,2013,10,1678.8540000000003,1227.3112704,873.314
Warehouse,4739,"Natural Gas",2013,10,1497.70896553,80.42697141,306.64243136
Warehouse,4739,ELECTRICITY,2013,11,1773.9820000000002,966.972516,922.7979999999999
Warehouse,4739,"Natural Gas",2013,11,8231.25603447,442.01844946,1685.27559189
Warehouse,4739,ELECTRICITY,2013,12,1967.164,1295.9720406000001,1023.29
Warehouse,4739,"Natural Gas",2013,12,7909.985000059999,424.76619490999997,1619.49823879
Warehouse,4739,ELECTRICITY,2012,1,2539.1,754.4188944,1407.2120000000002
Warehouse,4739,"Natural Gas",2012,1,79173.47394,0,16210.056227949539
Warehouse,4739,ELECTRICITY,2012,2,2274.5,754.4188944,1260.566
Warehouse,4739,"Natural Gas",2012,2,10993.233036800002,590.33661468,2250.76552516
Warehouse,4739,ELECTRICITY,2012,3,2202.2,754.4188944,1220.4979999999998
Warehouse,4739,"Natural Gas",2012,3,17291.02240001,928.52790375,3540.18121728
Warehouse,4739,ELECTRICITY,2012,4,1950.086,754.4188944,1080.77
Warehouse,4739,"Natural Gas",2012,4,20830.33196389,1118.58882739,4264.8229968000005
Warehouse,4739,ELECTRICITY,2012,5,1844.602,754.4188944,1022.31
Warehouse,4739,"Natural Gas",2012,5,8245.85498313,442.80241285999995,1688.26459508
Warehouse,4739,ELECTRICITY,2012,6,1682.634,754.4188944,932.5440000000001
Warehouse,4739,"Natural Gas",2012,6,-5199.11624129,-279.19254243,-1064.4722585
Warehouse,4739,ELECTRICITY,2012,7,1701.71,754.4188944,943.1160000000001
Warehouse,4739,"Natural Gas",2012,7,156.35547061,8.39628864,32.012375580000004
Warehouse,4739,ELECTRICITY,2012,8,1595.644,754.4188944,884.334
Warehouse,4739,"Natural Gas",2012,8,282.74904681,15.183623770000002,57.89032247
Warehouse,4739,ELECTRICITY,2012,9,1361.522,754.4188944,754.58
Warehouse,4739,"Natural Gas",2012,9,4158.323545079999,223.30197450000003,851.37932104
Warehouse,4739,ELECTRICITY,2012,10,1636.7979999999998,754.4188944,907.1419999999999
Warehouse,4739,"Natural Gas",2012,10,18830.77049322,1011.2123765099999,3855.4307814100002
Warehouse,4739,ELECTRICITY,2012,11,1923.41,754.4188944,1065.986
Warehouse,4739,"Natural Gas",2012,11,24756.93522713,1329.4474229100001,5068.75967538
Warehouse,4739,ELECTRICITY,2012,12,1983.792,1416.1283888,1099.4520000000002
Warehouse,4739,"Natural Gas",2012,12,17356.80188394,932.06026193,3553.64897456
Warehouse,4739,ELECTRICITY,2011,1,3142.554,840.7033196000001,1627.014
Warehouse,4739,"Natural Gas",2011,1,90772.94138,0,18584.94279108258
Warehouse,4739,ELECTRICITY,2011,2,2638.9060000000004,840.7033196000001,1366.256
Warehouse,4739,"Natural Gas",2011,2,39598.770250600006,2126.45396449,8107.49181998
Warehouse,4739,ELECTRICITY,2011,3,2178.41,840.7033196000001,1127.84
Warehouse,4739,"Natural Gas",2011,3,20607.63112654,1106.62979247,4219.22700436
Warehouse,4739,ELECTRICITY,2011,4,1891.882,840.7033196000001,979.4959999999999
Warehouse,4739,"Natural Gas",2011,4,2831.39516135,152.0459204,579.70267667
Warehouse,4739,ELECTRICITY,2011,5,1884.4360000000001,840.7033196000001,975.64
Warehouse,4739,"Natural Gas",2011,5,361.86,19.431882,74.08757826
Warehouse,4739,ELECTRICITY,2011,6,1713.9360000000001,840.7033196000001,887.3660000000001
Warehouse,4739,"Natural Gas",2011,6,422.85896553,22.70752641,86.57656751
Warehouse,4739,ELECTRICITY,2011,7,1447.608,840.7033196000001,749.4780000000001
Warehouse,4739,"Natural Gas",2011,7,684.6144632,36.76379681,140.16864993
Warehouse,4739,ELECTRICITY,2011,8,1567.0479999999998,840.7033196000001,811.318
Warehouse,4739,"Natural Gas",2011,8,431.37969627,23.165089870000003,88.32111048
Warehouse,4739,ELECTRICITY,2011,9,1879.22,840.7033196000001,972.94
Warehouse,4739,"Natural Gas",2011,9,1716.2698381,92.16369035,351.39080301
Warehouse,4739,ELECTRICITY,2011,10,2121.9339999999997,840.7033196000001,1098.602
Warehouse,4739,"Natural Gas",2011,10,11152.17038924,598.87155046,2283.30651752
Warehouse,4739,ELECTRICITY,2011,11,2338.3360000000002,840.7033196000001,1210.64
Warehouse,4739,"Natural Gas",2011,11,16870.31510917,905.9359220499999,3454.04518583
Warehouse,4739,ELECTRICITY,2011,12,2379.73,840.7033196000001,1232.072
Warehouse,4739,"Natural Gas",2011,12,15734.2604858,844.9297888799999,3221.44822599
